structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,employment_value,observation_status,is_estimated
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,164.125,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,169.7,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,168.65,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,171.4,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,30063.97,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,30127.28,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,30802.09,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,31223.71,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,31629.39,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,32327.48,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,32655.0,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,32761.87,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,32811.92,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,4450.75,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,4517.25,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,4591.75,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,4653.0,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,4642.5,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,4704.075,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,4840.85,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,4911.1,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,4918.5,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,4924.175,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,1227.45,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,1277.45,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,1305.75,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,1320.975,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,1338.325,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,1349.6,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,1365.5,Normal value,False
Employed population by age groups,NZL,New Zealand,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,1409.95,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,1333.0,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,1339.75,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,1365.5,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,1380.5,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,1370.75,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,1392.325,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,1434.35,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,1440.475,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,1447.425,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,1444.175,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,8568.25,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,8703.5,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,8730.75,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,9022.0,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,9016.75,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,9149.9,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,9120.325,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,9089.6,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,9028.2,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,8994.875,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,2177.75,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,2264.75,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2018,2312.5,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2019,2335.5,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,2273.0,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,2319.025,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2022,2385.15,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2023,2428.45,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,2462.9,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2025,2540.825,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,1359.5,Normal value,False
